(98) [-619651.02272592962, -329049.21074604214, -288371.90618812869, -1241008.3632151503, -178019.914925816, -420078.54707268812, -275602.09752557526, -312078.12143603014, -710120.59358614753, -157314.04845346833, -304828.65261734661, -227176.13013082879, -277577.24612798, -550568.33232936915, -55743.812235120735, 368027.18024964974, 463596.03411175095, 264679.69612867915, 7597426.2143314583, 2426873.6053613424, -618650.05174243974, -458743.33507564606, -585408.96073253383, 808296.54157818074, 125472.37512084091]
(99) [-645607.70606391248, -411307.73267035483, -374756.88371274149, -2230668.0182351433, -1444398.5996529609, -160666.43855963196, -146698.40574079545, -198730.00211366158, -955704.45994808327, -596261.50360627007, -163271.67496680154, -106555.34498065712, -154343.80717746232, -662794.50110414333, -303948.73251642258, -1004704.3254383036, -1623180.8801833817, -1872889.177263462, -8812512.7809648998, -3619860.6973751555, 1534.8148000418096, -435596.27077843808, -620250.65122750646, -2914839.4840040668, -1349779.668038497]
(100) [1207188.8692465196, 1020128.7066350844, 875677.19032140018, 5100080.1165224062, 1429710.8740516454, 1143936.1977962479, 821699.21514032909, 675207.0693188908, 3762502.7350047473, 1239991.4959744376, 1038698.3793707531, 704466.1975588632, 579193.69045211899, 2843527.0916254423, 871037.10378693428, 2078488.630583415, 1219038.1341408321, 906383.92037447228, 11360895.67611945, 3478485.9388795868, 329023.88980797672, 169290.28112440935, 91122.2660731785, 5702855.5318067241, 1921386.5960347194]
(101) [-380854.4097424486, -252032.42470618946, -34449.075212483964, -2806278.5334024495, -2152852.4666835647, -189.13998888077185, 92831.928617441954, 201946.98586546103, -1011453.842257294, -1012853.923869729, 158000.86890171748, 263861.30815104174, 319585.74667814461, 133111.91395977393, -390624.39083872165, 1939296.9453463375, 1398420.326111207, 1638079.3140183554, 12926229.478783019, 3580053.9479195587, 761766.94391312264, 479410.93043545046, 612305.66669657547, 3525482.5667967, 184397.49378590065]
(102) [513668.41308637621, 585787.95666359842, 577837.14126500569, 1639567.1665466046, 323516.4853052207, 354505.36078168196, 478384.21963000554, 498808.81074635609, 1031783.6725120584, 167660.71448501165, 248600.29589458433, 393881.30702112889, 438510.35335266899, 840767.37735950039, -17110.877369018377, -1870894.4155852636, -274256.85849341954, 569558.97554369317, -5397936.2560009472, -3071660.2232547426, 388728.10330161115, 581873.17087334534, 714744.27477519878, -1256508.1047642864, -691300.46191720327]
(103) [1318152.6119552169, 408545.96032159851, -6462.5256591161033, 4397763.1004176512, 1784724.6143122215, 981165.71257801249, 424777.17696529994, 184374.64479441414, 4039133.4775465932, 1245462.5794706538, 752797.88383554318, 358796.51468687772, 169406.51871557362, 3363276.0470844419, 856989.28899449157, 7618100.0416489756, 5073530.4397290135, 3724857.2174542882, 28658820.334521666, 9927626.1533477288, 2800212.8972263625, 2090864.8367167341, 1603650.5980290382, 14530129.750521993, 5700337.1762136584]
(104) [-679828.73164870276, -685032.8258263889, -706968.03593394696, 68840.776825235691, -428036.82145882642, -261252.43867274161, -367959.69469288673, -383893.90300552023, 672718.93029275001, -12186.313155201278, -182249.95751788843, -255975.11139043747, -264036.12199873105, 1203013.50014466, 217808.09758347555, -600856.95380533685, -1157425.6540341508, -1338440.4941727989, -6178321.9781617522, -1940179.8046555968, -628394.31337504776, -602754.06330630218, -587257.35364436638, -2653619.4180168533, -909308.11904800648]
(105) [94754.810223270484, -78633.626480680483, 74348.60448964416, -1336746.5063641192, -837980.80524309876, -373.9706499071911, -187239.52445077884, -85422.645735017126, -684973.76760273904, -681292.99253255292, 23602.235606861959, -136380.91944146124, -71744.612518074398, -68947.610995143521, -517045.21223347343, -751411.16417736735, -1352989.1102827895, -825019.29756700143, -10422712.639971104, -3576267.6818534955, -1089260.5239804939, -1093685.7226897371, -760027.15687823587, -4767393.3708532006, -1711769.8015620976]
(106) [711748.31237461558, 170108.22837831231, 63651.746371810361, 2630881.6587423752, 1366436.7985310936, 307221.60684672015, -26109.372090421035, -66789.956386000529, 1304886.6684614338, 412402.73706249456, 76931.467905722588, -113693.75582792891, -112357.64492007592, 739570.6878946604, 36465.092795020457, 2402174.9500964656, 1503633.7326113605, 881006.24901456712, 9080521.8530873414, 5073228.1200426919, 2301641.2322452837, 1200295.8676188807, 722674.63122578908, 6304056.4028107561, 3359573.2495539086]
(107) [-1108937.8053908704, -800280.62116949388, -672054.69725666777, -3922485.1748669129, -1455109.1453293797, -727783.69724672299, -523677.70552312973, -424999.89770204388, -1829394.0888721622, -759227.81263089145, -623599.83204846526, -444607.17100431572, -389680.20309669798, -1394234.6135963998, -657148.35190841986, -1130908.2098264836, -386082.17339220317, 391376.32801969035, 4825875.7629817845, 848010.27774303628, -2812.7714272102612, 13030.96838168304, 187430.56742747044, 230792.64072319935, 655140.36617498135]
(108) [-937043.74973272276, -515189.30281651008, -279159.57757020846, -3798245.5495278407, -2227313.9931637179, -636002.98960899236, -263429.22518947936, -123315.5335348278, -1297537.0714525215, -973805.99103960197, -413891.45115836081, -118758.83915422525, -11876.756742258396, -412783.69576075725, -458068.63186880306, -2755907.8668276076, -530626.66423044156, 182416.47302536157, 4887173.8632030813, -1357357.9213754511, -1726065.9939368842, -742375.5525080699, -429180.37288820121, -1470628.0743561117, -1633759.5662018971]
(109) [283926.59200963401, 168719.88748381753, 141638.86511448162, 77377.314391857042, -240079.32022344452, 297318.06524713995, 75061.243091989629, 4829.8352867201256, 639095.95768573007, -616.48423199980562, 367459.49887426069, 130483.68865980124, 48777.345072951561, 1106447.1470535453, 226485.42309208264, 826016.45180932269, -601645.25078891276, -1150568.1129185678, 2237839.8408884257, 481939.94384374132, 503692.27767223894, -116813.67488954209, -372186.66816384904, 1217611.1168165081, -55269.580513272871]
(110) [-463544.82743060339, -573036.24134234607, -536888.89864389552, 472012.37615353469, 566627.88041872019, -305256.99042354553, -384927.97083458025, -371797.00281574746, 736580.33456800529, 709948.70138301037, -371875.05364597013, -387216.83766709559, -357030.09506592317, 588877.2036945757, 601634.44479876186, -4858912.5533940364, -3951964.0590312276, -3691734.3725951877, -7159415.8292136081, -3166938.5126491976, -1854983.1149539496, -1665263.2183253337, -1498303.6349967869, -3962779.1037509241, -1251775.4128112728]
(111) [-487521.96792277088, -134518.89236706347, -38073.749855210539, 398686.37453826633, -76467.168154969302, -203398.86443609762, -52089.957021466173, -23380.284848538657, -17741.033858397579, -47654.453154715375, -163735.38429814944, -81567.041447179407, -82886.803043736305, -88012.949597114668, -94912.111870964334, -200881.76018169892, 406062.65762604104, 561481.59172371367, 4146241.0755912755, 283024.85860979761, -645781.06304999825, -278525.0653400764, -121775.36543894419, 168662.74908592933, -147311.78782742735]
(112) [-1574709.315650271, -1319372.5831220029, -1126477.1125001912, -2785096.8264572038, -1942108.069588932, -1045166.142108837, -836251.18521701999, -693246.96653188346, -2570277.9612472998, -1624428.476847487, -844961.25611599244, -670141.36839836941, -561520.53783429123, -2568078.5184111469, -1523066.0650443677, -3482452.7344645178, -3303824.7913346924, -2735294.7268353486, -11623875.165997617, -5814315.0064366106, -985176.79813770496, -731670.48083242355, -489730.20199264603, -1117040.2773921583, -1454366.7251225696]
(113) [408050.93012397154, 409702.32643844874, 411333.10559367627, 205617.87103681982, 50019.775770475564, 857717.90953413025, 606058.27765011811, 518139.11255090032, 934794.64369560988, 486133.3439297172, 918249.95765624591, 629162.03173869231, 521662.63023671886, 1500583.1419984002, 627859.08792027214, 3771254.1376918219, 2265931.6731116949, 1865403.8658340417, -1104954.5206185882, 883798.12395969953, 475822.57771317143, 261075.76609090398, 271018.02005167142, -2186214.6567247119, -641179.14698999957]
(114) [-412684.79249036091, -400156.50752649776, -283866.65761086065, -4549355.1567055099, -2480935.2184176138, 159248.58988885267, 80190.418693340282, 89544.069810775356, -2551773.6654720441, -1180074.4427221604, 367713.72074220935, 256624.56959318035, 215006.21976566224, -1928702.4943409944, -611680.73896494485, -349745.61442394217, -212093.17815612332, -604256.66269003309, -35082.997222343387, -1311122.6824694956, 1152093.0746676524, 563925.37257668015, 381107.77147035161, -424760.24482508545, -998526.79172426043]
(115) [821672.42951653805, 682277.43501400074, 533397.44435697293, 1665850.2943347977, 1721478.0136231708, 235618.93224468385, 237431.467484069, 173931.68356635029, 913637.14109617739, 1060402.1607125376, 27380.385021625079, 96597.349302428644, 97322.783979391868, 606562.58463099471, 608648.87191199674, 2151689.6065780148, 1255607.9849370252, 383959.91094705806, 3783577.7517741234, 2885249.4094500816, 1590953.6630055211, 986382.75135436119, 537124.33533643198, 345304.05018313375, 1504624.9920639202]
(116) [441770.42668451107, 59731.78742235111, -59233.369236328479, -1687289.9759604256, 18481.361378149308, 495401.56177111407, 215817.14102438922, 69894.460430042222, -493441.74932950921, 420165.50126049656, 454122.74566449434, 214178.85705609483, 73352.552810250825, -247689.30239510714, 519513.38038469688, 2062084.2555717051, 1241647.1136790791, 436601.34912172536, 6328189.1237318916, 5160330.3614031533, 885857.94619544339, 589930.6406650634, 289346.75827859965, 1733561.8933600965, 1881492.4098017071]
(117) [579251.38233929954, 452245.28015739418, 444443.42980125453, 100666.55968843022, 24490.000215479195, 294301.59896276705, 286559.55070835521, 320095.95029408135, 144778.63166649302, -133254.91303854316, 852.31458993345768, 101135.19172575598, 189838.87544575622, -199964.56369594828, -502792.91969423241, 2913102.417598967, 1692256.0028446889, 1786099.618456251, -4015072.4124526358, -1467988.4614334125, 1435790.3703014809, 1146170.0763323039, 1094228.3462965856, 2496071.752182316, 1969712.1523065872]
(118) [-360943.50436162791, -404096.8316632366, -365649.66237513366, -1558740.3960938521, -294661.2094007011, -223541.38804324029, -293229.83053767576, -262601.06225696474, -1172555.394377748, -592242.29055538005, -59047.68333144291, -154292.20213086405, -158344.41275364693, -506141.87123300578, -410320.71443576994, -1176197.8230455886, -862501.97453436942, -880059.14148365473, -5907843.0547104524, -3244989.3325987672, -585193.5974508567, -527298.49071006675, -371662.84624745749, -5719549.9595848462, -2649128.0803221986]
(119) [103662.66360673228, -163209.06643241402, -106977.47715054144, 1412427.1165727614, 164037.75505185773, 97397.013500743065, -95212.713222194565, -43009.095051166645, 395551.89715037454, -16945.271095210541, 138495.91128571937, 1896.0365946979584, 55831.967382680617, 100079.56272644234, -195060.1570973421, 1937367.2917990189, 223359.95896731893, 32298.466378801902, 8002912.205996424, 2778134.8122904822, 21075.414838451208, -255598.27460254196, -161594.89622680418, 888174.06459562539, 851056.98983951786]
(120) [858841.2960241586, 567207.22199354239, 493080.75642524642, 3862890.5115780286, 676550.66875828733, 150668.73695730529, 79843.923031427898, 92027.456692907785, 1257200.6286363231, -101403.95600480988, -33367.311150322319, -33281.862590235905, 1885.8076582033177, 483782.74985163455, -203711.45561494725, -3641406.5115233064, -2384629.4172653202, -1660260.8228535631, -5199111.4902905747, -4363392.2483454738, -404873.35245865822, -270444.24027402705, -125714.63503497273, 1639765.729747484, -940661.41118018935]
(121) [294770.20546238386, -107181.08081982151, -55654.883669473944, -1861153.3812554735, 5739.6435160025621, 342325.11469405761, 9367.9700141096509, 31229.917425428506, -1222937.7368814736, -77898.443099042881, 351677.57105263229, 50585.961468966067, 47623.909252777121, -759720.10278380348, 44771.953624986083, 1288981.778066647, 548087.5238913286, 1124881.1958117168, -2237459.4202365307, -1969547.3933166419, 1595674.1665189054, 844894.89029446442, 821185.87369710498, -1208585.5326197832, 665624.93510203622]
(122) [717447.56198190013, 287854.84843797097, 65873.271960571976, -91200.974830253879, 1088709.7529006682, 283089.57006590476, 66024.637995583369, -26042.204411387986, -122904.20853325857, 533377.10934957908, 285358.65980294469, 122968.0018110719, 58007.944417077204, -200408.89927735089, 337437.452731547, -414091.28095101769, -507631.63344437996, -340532.50025486085, 3639363.4311150727, 620183.02127832582, -452064.33502352156, -664471.10004826274, -611670.5476768621, -1675721.6243143179, -416549.38689659571]
(123) [-411780.22116921202, -31791.273050197775, -31741.848203700665, 300278.16020997812, 364765.6525458527, -442408.60964697902, -112868.62648551002, -142220.07611228916, -22368.543657898888, 339249.32759329415, -366850.44819969498, -122962.55296266655, -150874.90684010775, -562176.78713420255, 146624.60087703212, -2685705.6985130035, -784320.34225444973, -625157.29764052841, -4369972.9529811591, -1719465.0983714417, -1310254.6028596284, -422583.81360108295, -291094.38538618077, 1390378.9940668121, 350738.19156996388]
(124) [-157892.69211960814, -127555.79955581439, -139607.38329710808, 2874601.2450722535, 910438.27935841726, 78452.241221066404, 40804.947926863642, -433.10670109932107, 1739708.8389046732, 546388.94255929522, 52259.518614734123, 4181.9127034709272, -38446.525544895369, 1038905.352727628, 480275.75644486753, 1400700.765529085, 970340.15702524036, 787811.99164710124, 6497510.7627330953, 3731051.6000794023, 317407.42291219434, 580437.85564048134, 671891.77991580276, 4059179.8718182682, 1449436.6002422026]
(125) [-239837.26748641161, -242812.20075271506, -90178.124517228032, -1885893.3979573781, -729466.1996631989, 76572.790099890321, -79316.485630331124, -40133.325087349789, -1562656.2122336514, -466758.64427365753, 49825.417266437842, -88507.087084593921, -59233.616670822877, -1285811.5659115317, -424383.20427767298, -974106.25926517206, -1351609.2224741119, -1210873.3521390543, -6309520.9057267597, -1859632.0218433104, 876257.19011234213, 109635.99218618903, -13459.749978346063, -2429177.3912739889, -214904.60376206221]
(126) [670956.97345763259, 601007.68119632895, 542527.36452835926, -2903326.5624184594, 192903.87850699853, 575289.57150033256, 478058.27184442122, 412557.21292505704, -1765551.7402251197, 684455.41905569378, 335471.14075511199, 315711.15055495338, 263786.16393101879, -1707471.7099144135, 696762.60030492977, 2540823.3899319214, 1849340.6976263446, 1564718.1991389152, 7194836.6030497765, 5433194.5069140354, 1770338.7053848126, 1409269.2379627766, 1320528.0969478418, 1217696.1948502869, 1778518.8919487179]
(127) [444174.67952735367, 363543.14921449003, 415261.41775259649, 3831489.9213326029, 1073628.041852951, 276693.28741122602, 120842.78698853585, 126153.07556564505, 1811127.4565853344, 464562.37977890362, 66220.679047561614, -11413.43014374638, 11895.426941342243, 1035912.7978581793, 133754.29622580408, 1932596.9008962687, 1581422.8254188704, 1348734.2430580144, 16743987.888289649, 7700304.5691293096, 467336.11168249184, 365615.49061458872, 330146.5993779868, 4653281.1391721955, 1739870.1025055491]
(128) [410395.26491438114, 252273.83969062072, -20715.301221415, 3854339.2186529664, 1371375.2571897337, 268322.73974897113, 126158.15843116411, -29993.889478820838, 3251031.4662148762, 805317.63249774452, 290954.02909448266, 107384.52743988558, -30667.42271167885, 2610164.2208082639, 519051.01882974297, -550915.08779810939, -275365.35650882224, -288773.35489675438, 13198737.350249253, 2611457.1010138164, -22463.92809325238, 14673.04263442654, -84990.023018230844, 3995123.6472376329, 616677.75604682788]
(129) [1419633.8652361049, 787796.14999960584, 713390.93425377831, 868990.76948156836, -27558.129431985053, 926409.73790596623, 467176.26594827441, 346591.88681347814, -57623.937701250106, 156738.66271973291, 761132.78734488133, 337741.95273500192, 205030.84287491039, -375428.97231197328, 246615.65510314953, -2114568.751532115, -1539569.3741209274, -1324894.738584131, 673122.98369376571, 85381.471872554146, -334968.34207633376, -512524.93659256917, -462531.70466161694, 626211.31594710692, -660716.03423703299]
(130) [-675432.27945453743, -361453.85029401036, -269638.57689265412, 1422493.0720900705, 738273.91840775253, -290626.92828060203, -168935.66157610607, -130418.51716968711, 1405941.610478, 541593.46425047866, -370319.08466885035, -205887.16516008246, -137460.58290514714, 1312737.8149136628, 329035.92145516165, -132383.37223449504, 446457.59263681114, 427032.37373506307, 1568342.6915505093, 860830.04598594515, 886245.09530196153, 737402.16900027194, 629477.37993564014, 2113289.7649067766, 1578017.1631312838]
(131) [1081927.2387507076, 467558.95772593678, 434170.44452380884, -553815.19846425729, 18396.680049445047, 698770.54615070613, 242666.42832018118, 226032.96907393276, -923481.049194147, -236559.51993815158, 528941.52393768646, 124746.64667409535, 115117.18811475627, -1358623.2530495753, -398173.63635778264, 3356689.4691282897, 1524775.7727480314, 1322308.8351987393, -4823148.6363218324, -4298743.3183744755, 2297618.4525663257, 1160238.459061648, 897858.51604986703, 108156.97399904844, -432411.97039475356]
(132) [-101064.96951753207, -225945.88113421996, -422859.29111122101, 4908.2083206490715, 1042346.9245279769, 13092.721177238222, -111660.94509226811, -293073.46330115088, 943558.04175717745, 764872.89833213761, 196992.69895926819, 8899.2784192556865, -182043.68737448906, 1384524.5348425165, 734064.86580328736, -2395361.9323496455, -1186365.4769247794, -549465.44132641889, 1154694.7716128216, -114102.987907829, 125765.11828144181, -69780.422998374517, -293470.14942189021, -906924.98824444064, 404622.54193918116]
(133) [-104117.52188485113, -50500.827307211577, -137458.39149996615, 162711.89714816693, 1267743.2059099562, -224861.79329144082, -88904.975968710016, -141717.99372101325, 262059.94474112667, 688680.99011290213, -280060.31535380805, -111930.77067751052, -148264.99680378739, 174842.67683491623, 330915.28556268942, -3574182.7680810359, -2847333.6954700244, -2324648.3995671454, -4025865.830108786, -1109816.0343650228, -1110241.8486995841, -648763.96473295928, -640250.5740664117, -994803.9127463469, 841804.15516485542]
(134) [-122913.97555488045, 32754.559571245063, 157218.60297945121, 2680775.6121991179, 180127.00176630443, -265082.31642385869, -26501.334963808324, 110818.42488042312, 1318143.8132862474, -160016.72901476143, -269480.48561191792, -24198.095332879151, 114314.95914276251, 906126.87229365134, -211508.83985648773, -2883607.0360198077, -1103515.9605345142, -137267.36266746229, -5106329.0951799424, -3144511.8156428444, -760054.58110842248, -166613.52713620383, 36459.345911537195, -46432.010623561131, -179204.08363731875]
(135) [-922476.62637356028, -582053.7452324481, -273605.54060240457, -2345484.8815186583, -1431076.066762004, -550754.39223471144, -244834.72610407919, -41378.341607339309, -1268317.6709621863, -961281.99727101834, -320362.10396791919, -73606.952159571229, 60995.668351118824, -501806.13257735875, -558251.04605566419, -1390964.4006679065, -284973.9377839985, 578581.85891914181, 3851089.3971004831, -424091.36563181237, -980431.10102776159, -394136.86814551923, 27794.08979916259, -1062793.3281334932, -1318232.9595131923]
(136) [-605719.82477437309, -148935.30981109277, -133960.96866311098, 549354.73559969664, 693007.35667369468, -173618.18610801536, 99433.062711184524, 55360.682577571934, 834216.37784765195, 723493.99427380832, -25381.550248907843, 179528.07841565667, 134897.73698244069, 770088.17586383771, 682049.26342140103, -1757260.3814672944, 136126.71365836536, 300767.21396436921, 4262057.0044432888, 1911230.9147859276, 196824.85995904787, 497525.13947310217, 273298.77586031531, 2680686.0293606585, 1482801.2908002981]
(137) [-421574.45579985454, -327938.02616541396, -305936.28854539152, 720918.64669728593, -289754.46218308556, -97766.188311016231, -87227.189496588864, -114074.46749898113, 571797.3302210134, -50229.229982488228, 8602.7538557959742, 21214.925181007959, -6654.3621046460257, 262540.00445249485, -44341.45670790154, -607640.23919172224, -367026.62742065603, 53456.388884528962, 5529296.6918593794, -2205636.8688269868, -329254.74768664967, -253365.96055301701, -71177.197821458903, 3790494.8609235268, -471324.50989436771]
(138) [-282233.33799775981, -597981.19865653175, -555133.88972828677, 1775872.9627656306, 982187.01294442487, 50811.0975043137, -261635.39072353501, -318673.98888680793, 1568637.1322265777, 864042.0032097993, 14680.311480630578, -236757.29836821478, -277392.68221464893, 1080828.4686465326, 597214.38928553369, 2946481.5808275766, 230071.66300740201, -272515.27350919443, 5695868.409728962, 2263126.3592457045, 1790607.1904014046, 772270.40193443198, 476679.54165879905, 5252865.8632959351, 2028234.3763116978]
(139) [-780616.92785458057, -623550.64592366724, -436838.90253836848, -3352481.5068427944, -1650216.0258706361, -532740.37187710742, -365129.93636494578, -210511.41991553834, -2281049.3426343966, -1236037.4901945272, -351095.5255692288, -225640.21411759756, -121010.43504155209, -2061763.4128009719, -1089483.1674452368, -508524.55073192477, -303211.91667108604, 39832.606831766549, -6618274.7193753542, -2501737.9605905768, -656826.48699380516, -511673.9447131076, -241348.9165485359, -3958841.2090611784, -1982337.935688345]
(140) [-302067.83660862461, -262393.21479983116, -159135.62145363077, -200553.50621001286, 577245.23944292311, -142046.99805071569, -147301.80859049736, -132552.48885526738, 409135.0655112121, 591922.56657536444, -136348.09284809532, -170708.95878343945, -174990.13441125507, 591155.78875396901, 585529.28741152002, 666130.05702672282, 195291.11858519926, 175688.53773564452, 205081.00953596504, 1031681.4757559319, -221663.18258426382, -53759.099881456823, 23193.686504818113, -1884892.3403370271, -19752.35802452698]
(141) [205764.10147137617, 39441.69288697101, -179646.62170045066, -285865.17006076034, 536383.61801455787, -43553.468126480133, -125379.01640730799, -252335.54562350904, -936884.85106986703, 479924.60679558408, -79463.199041895568, -118510.04956816608, -199875.1777671834, -859940.00232732447, 533735.64982715563, 195405.21030640654, -15019.96098881517, -140632.33740360112, -1387769.1091557234, 2298322.2343539423, -380156.90560004144, -370982.48481065233, -507412.2685286887, -1546928.9384644856, 105093.7652537268]
(142) [244985.01914954931, 225660.57808802833, 323754.57538101764, -2790405.2071193648, -1014266.405068678, 133414.33305950096, 153376.96692141282, 185730.75281056785, -908782.53775622335, -351835.07488079421, 283359.92605244333, 226200.65975937239, 219772.34242689682, 152840.61893439316, -72762.909517663327, -152159.27193183746, 1245268.5984500495, 1391800.0520476659, 7006203.6426129742, 2973142.0388650903, -554092.00361120235, -49785.341230716011, 98127.921929968215, -706732.37887556036, 866062.24365382711]
(143) [195975.67975107755, 215424.91924092802, 241142.55417752071, 5437142.6254659165, 1153563.4948534516, -220609.69650527142, -50120.556995074418, 43379.639038798035, 3021099.8997573694, 435814.94537844177, -206959.23536563801, -54648.650112559801, 29802.340354177322, 2367204.9747947655, 242370.56337858955, 2391634.2738724183, 1637200.0255426017, 1187345.6284494442, 11983199.032445569, 5240776.1346776541, -40690.783156362675, 270307.42721653305, 415707.37978287501, 3565606.5043338761, 1301506.8240489541]
(144) [1249757.6035005797, 779806.77891335764, 766901.18473482179, 2737833.9794604578, 1189810.4282906626, 816894.05239942158, 551546.43147039856, 548860.21505963919, 2146561.2927829488, 710546.47746829572, 540018.73213887296, 392329.69645784894, 414963.39993206202, 1636289.2328365413, 476615.62312766822, 5386931.6259596823, 3360989.5503627644, 3195700.8954098048, 12895633.986696117, 5293894.2111402396, 2285565.0044465712, 1369649.2172136453, 1247338.5144391058, 6891578.5666950429, 2526447.9867329481]
(145) [73311.51078542856, 196595.19875648266, 212500.51702379726, 595838.45697332255, -137557.07502162759, 5669.5573439416203, 138488.77768387806, 178978.72714247872, -44278.652813282002, -273390.00089214084, 19463.013876269051, 142167.55212549056, 160384.53686960789, -356683.57341698336, -125566.19913276701, 2344122.9551368514, 1265544.1043483098, 1185402.8582365655, 2910882.7027200721, -1354357.2652847513, 79579.943831818193, 117724.74957081296, 241618.90147931641, 239063.33900831704, -1804722.372646854]
(146) [1552506.3468495859, 996445.40495997854, 782281.0680336447, 2110643.2744864165, 1761315.7946606826, 912006.17610912572, 527782.07825787796, 395238.90505940607, 1315585.3071876757, 1017948.8666515726, 540016.36127217929, 269650.17732860456, 181289.62697114924, 955538.74114288262, 628080.04634626454, 6653.3949458534371, -584038.96674080181, -533145.59306506801, -3670867.095306023, -657875.02823672828, 2170312.2269107192, 1300187.9254953172, 1038537.584234389, 1117778.6335995928, 1791572.0132996403]
(147) [30488.454015885432, 303065.31322245806, 266709.85009948362, 2206574.3962617153, 1511832.4778823762, 358267.46776142932, 492823.32303459774, 439519.59308007336, 2321774.3603634401, 1296909.8646568269, 338610.91963709035, 436910.79708426818, 383247.54352385469, 1747967.6096206082, 1087113.1902897684, 8800.8160043833814, 1212447.4418741078, 971992.58184415172, 8616232.8321802672, 4115527.5673630601, -364940.81103601994, 334130.71940300131, 379747.03992061259, 4024727.785598136, 1312815.2362912914]
(148) [1239640.6587596305, 611808.04040471697, 494518.11378869339, 2953905.9013525252, 1983493.1669934029, 751530.20701253728, 391652.6572586188, 363614.39880154678, 1797460.9840325618, 1257256.7873940505, 518171.28096766717, 292992.17648819787, 279345.89721627912, 1199962.4587380537, 983062.16185713606, 4314222.9216156648, 1083250.4878690117, 799738.14913690335, -6996688.5830233702, -1982331.9148489027, 2011800.6516321169, 638423.97549523879, 577729.54022038262, -1357506.9242654948, 382827.56122193707]
(149) [-1591954.520845457, -1053207.9768129778, -777471.38114792213, -4274970.1213037213, -1764507.287358644, -1048047.1687928756, -683881.1960795637, -496249.9454037993, -2493095.9156528995, -1203292.6752851168, -825529.75096208695, -539071.38998736732, -379626.44087302114, -2039649.8849977159, -953936.63310287544, -1430902.5410585119, -347009.90320929891, -25906.066622585651, -9674171.8672387507, -3244197.5803222358, -1420140.2066425381, -750948.49788805051, -638302.83878843999, -4464649.3480811343, -1480978.4438442285]
(150) [480515.96829130006, 149009.57211881725, 107249.91911966674, 2292896.0678563551, 536221.28020815039, 274821.83351812995, 46638.821013824287, 33466.66520812895, 1743691.854601704, 378732.80088687746, 224890.70869299676, -18194.41897311134, -29911.815497400508, 748998.6284045038, 37654.338433068755, -1669224.7123518714, -951841.36562903179, -415111.5396040802, 11709575.992744211, 1625152.7171870288, 519021.67949302943, 375268.18226601538, 434051.02860853256, 6609374.5296009528, 1516256.4351429164]
(151) [889141.88208253565, 549428.53843348206, 440421.02228463982, 3114162.6506201494, 866498.08483436238, 455146.14950800792, 349413.01249427855, 281606.26350599795, 1117763.0347188865, 3349.5279914163161, 261552.87443657129, 272610.66564622242, 229058.06786937531, 876121.07263121125, -46193.760895366206, -547518.29902279715, -643275.65693113452, -572127.77623391547, -1982273.3929048015, -3903063.158391668, 281866.47154549276, -93212.148211530497, -205441.68109320934, -479835.65793550177, -1503188.3014501273]
(152) [639865.78910112858, 176013.37468719803, 196975.83850219473, 156532.93353205657, -522261.03969604685, 218910.56985269929, 23201.289772610955, 64712.659643138009, -577103.60818182665, -522033.63641139568, 205788.5834972545, 44320.920031600152, 72567.967998128777, -430402.06214090652, -368378.24389718904, 3340215.7933412776, 2436429.8845768566, 1781606.9086031292, 4447277.2547363909, 1915565.4571468525, 1578323.3964301362, 898048.29268245073, 741118.2266391007, 696095.30770750169, 442303.67730584869]
(153) [-1000845.4012774798, -590332.23105674575, -266589.08269499824, -1461642.6646465552, -1499661.4816557632, -898186.16249482578, -526697.4782226932, -272696.95164536516, -1579420.7626688543, -1282656.3562215676, -705572.90606399847, -416008.04478488147, -211884.46678910503, -1446699.7483931344, -996620.84290843457, -3490706.5482427757, -2202633.6503654043, -947740.27713921026, -436513.16621143877, -4574303.7922271499, -474526.35344347614, -146282.75002789992, 245293.73604395578, 2557083.5787150911, -758938.84689064126]
(154) [261756.28871393492, 309055.64944893401, 166364.95335865705, -1427241.7026561562, -816894.69757551968, 131945.78006812383, 123626.58873317618, -2669.655809735882, -864806.09940346819, -472003.45350655564, -44064.76731179277, -16016.606781603878, -106516.63053783649, -1223098.8162661146, -491440.0940940007, -790608.39416113193, -627890.80074908223, -883574.4295412706, -5265121.4504254609, -1555236.1501654044, -720112.73486323969, -453192.32009304845, -387789.2371585783, -2442572.7943466362, -919256.57790754165]
(155) [1123993.5898795368, 655170.24422648665, 429914.57023612945, 4101053.0329111232, 1069028.6650222614, 828171.88694511447, 472517.7124742631, 288150.6863794669, 3430269.8626008658, 785446.86904637725, 760137.66210620175, 432222.35078845464, 258169.51437391207, 3093214.7592300796, 730417.82074336219, 3907120.5759989009, 2258985.5997420698, 1395604.0396689279, 7231732.6996578863, 727109.85508171981, 1355459.9910509952, 732071.95684432401, 621511.78743058722, 2029056.4578496462, 371398.74982369703]
(156) [-366326.09455022024, -228687.59857630113, 32173.523321635927, -3131465.2339892844, -228892.24243052496, -309623.96053534915, -220851.25567790534, -93019.09209562515, -2121372.4148042961, -321350.41943252285, -176111.35939335873, -127483.19131602357, -29437.26863775355, -1851629.0856492291, -374442.47097861778, -2306844.3866624977, -970304.20870565285, -520932.32445547957, -5271704.9290515147, 107118.20026976941, -295147.38634418265, 22721.965063407457, 87707.169604407361, 832377.38955988118, 1622887.4052342763]
